UNIQUE_CARRIER_ENTITY,CARRIER_NAME,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,AIRLINE_ID
9900Y,Westjet,WS,0,0,International,20229
9148V,Lineas Aereas Azteca,ZE,0,0,International,20230
9259A,Dutch Caribbean Airlines,K8,0,0,International,20231
9259A,Alm Antillean Airlines,LM,0,0,International,20231
9368H,Cielos De Peru,A2,0,0,International,20232
9486G,Swiss International Airlines,LX,0,0,International,20233
9486F,Edelweiss Air Ag,8R,0,0,International,20234
16190,Conner Air Lines Inc.,4S,1,1,Latin America,20235
6189,Conner Air Lines Inc.,4S,1,1,Domestic,20235
16189,Conner Air Lines Inc.,CRQ,1,1,International,20235
6188,Conner Air Lines Inc.,CRQ,1,1,System,20235
80024,Conner Air Lines Inc.,XAN,7,7,Domestic,20235
9131D,Sol Air (Aero Hunduras),4S,0,0,International,20236
6904,Trans States Airlines,9N,2,2,Domestic,20237
6904,Trans States Airlines,AX,2,2,Domestic,20237
6904,Trans States Airlines,AX,1,5,Domestic,20237
38011,Trans States Airlines,RAI,1,6,Domestic,20237
9303G,Southern Wind Airlines,A4,0,0,International,20238
99002,All Canada Express,CEQ,0,0,International,20239
37803,Ccair,SNB,1,6,Domestic,20240
6818,Ccair,SNB,1,6,Domestic,20240
6847,Sunrise Airlines Inc.,ASW,1,6,Domestic,20241
38185,Scenic Airlines,ASW,1,6,Domestic,20241
7900F,North Vancouver Air,NXQ,0,0,International,20242
06917 (1),Valujet Airlines Inc.,J7,2,2,Domestic,20243
38291,Potomac Air,POA,1,6,Domestic,20244
6917,Potomac Air,POA,1,6,Domestic,20244
30856,Great Plains Airlines Inc.,TRI,1,6,Domestic,20245
6669,Great Plains Airlines Inc.,TRI,1,6,Domestic,20245
38286,Atlantic Coast Jet Inc.,ACJ,1,6,Domestic,20246
6955,Atlantic Coast Jet Inc.,ACJ,1,6,Domestic,20246
38278,Rio Grande Air,EWA,1,6,Domestic,20247
6829,Rio Grande Air,EWA,1,6,Domestic,20247
06925 (1),Wilburs Inc.,8F,1,1,Domestic,20248
38049,Wilburs Inc.,WLB,1,6,Domestic,20248
38284,Nevis Express,NVX,1,6,Domestic,20249
6925,Nevis Express,NVX,1,6,Domestic,20249
9148W,Aerolitoral,5D,0,0,International,20250
06920 (1),Westair Airlines Inc.,OE,2,2,Domestic,20251
30784,Westair Airlines Inc.,STL,1,6,Domestic,20251
6920,Pacific Island Aviation,9J,1,6,Domestic,20252
38216,Pacific Island Aviation,PAV,1,6,Domestic,20252
7021,Cape Air,9K,1,6,Domestic,20253
38163,Cape Air,CPE,1,6,Domestic,20253
7018,Colgan Air,9L,1,6,Domestic,20254
7018,Colgan Air,9L,1,1,Domestic,20254
7018,Colgan Air,9L,2,2,Domestic,20254
38211,Colgan Air,NCP,1,6,Domestic,20254
7900C,Central Mountain Air,9M,0,0,International,20255
38222,Arizona Airways,ARZ,1,6,Domestic,20256
6954,Bemidji Airlines,CH,1,6,Domestic,20257
37976,Bemidji Airlines,BMJ,1,6,Domestic,20257
6954,Bemidji Airlines,BMJ,1,6,Domestic,20257
37749,Big Sky Airlines Inc.,BSA,1,5,Domestic,20258
6953,Big Sky Airlines Inc.,BSA,1,5,Domestic,20258
6953,Big Sky Airlines Inc.,GQ,1,5,Domestic,20258
9493S,European Aviation Air Charter,E72,0,0,International,20259
16941,Worldwide Airlines Inc.,WLQ,1,1,International,20260
6941,Worldwide Airlines Inc.,WLQ,1,1,Domestic,20260
06940 (1),Worldwide Airlines Inc.,WLQ,1,1,System,20260
38034,Ellis Air Taxi Inc.,ELL,1,9,Domestic,20261
6940,Ellis Air Taxi Inc.,ELL,1,9,Domestic,20261
6712,Empire Airlines Inc.,UR,2,2,Domestic,20262
16300,Empire Airlines Inc.,EM,1,1,International,20263
6300,Empire Airlines Inc.,EM,1,1,Domestic,20263
6299,Empire Airlines Inc.,EM,1,1,System,20263
38032,Empire Airlines Inc.,EPA,1,6,Domestic,20263
6299,Empire Airlines Inc.,EM,1,5,Domestic,20263
30410,Empire Airlines Inc.,EMP,1,6,Domestic,20264
6977,Freedom Airlines d/b/a HP Expr,F8,1,1,Domestic,20265
6977,Freedom Airlines d/b/a HP Expr,F8,1,5,Domestic,20265
9486H,G5 Executive Ag,GBQ,0,0,International,20266
38025,Grand Canyon Helicopters,GCH,1,6,Domestic,20267
6933,Grand Canyon Helicopters,GCH,1,6,Domestic,20267
9493R,Global Supply System,GSQ,0,0,International,20268
30627,Allegheny Airlines,HRZ,1,6,Domestic,20269
6958,Allegheny Airlines,HRZ,1,6,Domestic,20269
7900D,Helijet International Inc.,JB,0,0,International,20270
7900D,Helijet International Inc.,JB,0,0,International,20270
16927,Winair Inc.,WNQ,1,1,International,20271
06927 (1),Winair Inc.,WNQ,1,1,Domestic,20271
38083,Kenmore Air Harbor,KAH,1,6,Domestic,20272
6927,Kenmore Air Harbor,KAH,1,6,Domestic,20272
30608,New England Airlines Inc.,NEW,1,6,Domestic,20273
6924,New England Airlines Inc.,NEW,1,6,Domestic,20273
38241,Northwest Seaplanes,NWS,1,6,Domestic,20274
6923,Northwest Seaplanes,NWS,1,6,Domestic,20274
2625,Ozark Air Lines Inc.,OZ,3,3,Domestic,20275
6894,Ozark Air Lines Inc.,OZA,1,6,Domestic,20276
38283,Ozark Air Lines Inc.,OZA,1,6,Domestic,20276
9778B,Asiana Airlines Inc.,OZ,0,0,International,20277
9493P,Mytravel Airways,RNQ,0,0,International,20278
9493P,Airtours International Airways,RNQ,0,0,International,20278
38290,Air-Serve,RSV,1,5,Domestic,20279
6959,Air-Serve,RSV,1,5,Domestic,20279
38261,Seaborne Aviation,SEB,1,6,Domestic,20280
6819,Seaborne Aviation,SEB,1,6,Domestic,20280
6926,Mountain Bird/Salmon Air,S6,1,6,Domestic,20281
6926,Mountain Bird/Salmon Air,SLA,1,6,Domestic,20281
38296,Mountain Bird/Salmon Air,SLA,1,6,Domestic,20281
38156,Samoa Aviation Inc.,SMO,1,6,Domestic,20282
6913,Samoa Aviation Inc.,SMO,1,6,Domestic,20282
80051,Trans Continental Airlines,XBD,7,7,Domestic,20283
16903,Trans Continental Airlines,YB,1,1,International,20283
06903 (1),Trans Continental Airlines,YB,1,1,Domestic,20283
06902 (1),Trans Continental Airlines,YB,1,1,System,20283
16896,Trans Continental Airlines,TCQ,1,4,International,20284
6896,Trans Continental Airlines,TCQ,1,4,Domestic,20284
6895,Trans Continental Airlines,TCQ,1,4,System,20284
16896,Trans Continental Airlines,TCQ,1,1,International,20284
6896,Trans Continental Airlines,TCQ,1,1,Domestic,20284
16896,Express.Net Airlines,TCQ,1,1,International,20284
6896,Express.Net Airlines,TCQ,1,1,Domestic,20284
6902,Ward Air,WRD,1,9,Domestic,20285
6903,Vintage Props & Jets Inc.,VQ,1,6,Domestic,20286
6903,Vintage Props & Jets Inc.,VPJ,1,6,Domestic,20286
37920,Aloha Island Air,PRV,1,6,Domestic,20287
6957,Island Air Hawaii,WP,1,1,Domestic,20287
6957,Island Air Hawaii,WP,1,5,Domestic,20287
6957,Island Air Hawaii,WP,1,1,Domestic,20287
6957,Aloha Island Air,WP,1,6,Domestic,20287
16901,Trans International Airlines Inc.,TFQ,1,1,International,20288
06901 (1),Trans International Airlines Inc.,TFQ,1,1,Domestic,20288
6900,Trans International Airlines Inc.,TFQ,1,1,System,20288
6901,Friday Harbor Seaplanes,WST,1,6,Domestic,20289
38178,West Isle Air,WST,1,6,Domestic,20289
6901,West Isle Air,WST,1,6,Domestic,20289
30876,Air St. Thomas,VIA,1,6,Domestic,20290
6961,Air St. Thomas,ZP,1,6,Domestic,20290
30075,Air Midwest Inc.,AMW,1,6,Domestic,20291
6962,Air Midwest Inc.,AMW,1,6,Domestic,20291
7015,Air Midwest Inc.,ZV,1,1,Domestic,20291
6962,Air Midwest Inc.,ZV,1,6,Domestic,20291
9900H,Airbc Ltd.,ZX,0,0,International,20292
7900L,Air Georgian,ZX,0,0,International,20293
7900A,Jetsgo,SG,0,0,International,20294
16716,Midway Airlines Inc.,ML,2,2,Latin America,20295
6716,Midway Airlines Inc.,ML,2,2,Domestic,20295
9110C,Aero Costa Rica,ML,0,0,International,20296
6693,Midway Airlines Inc.,JI,1,5,Domestic,20297
6693,Midway Airlines Inc.,JI,2,2,Domestic,20297
9411A,Jes Air Ltd.,JX,0,0,International,20298
6850,Sun Jet International Inc.,JX,1,4,Domestic,20299
6850,Southeast Airlines,JX,1,4,Domestic,20299
6850,Southeast Airlines,JX,1,1,Domestic,20299
7020,Pacific Wings Airlines,LW,1,6,Domestic,20300
37807,Pacific Wings Airlines,ANE,1,6,Domestic,20300
7020,Pacific Wings Airlines,ANE,1,6,Domestic,20300
90063,Kar-Air Oy,KR,0,0,International,20301
16688,Kitty Hawk Aircargo,KR,2,2,Latin America,20302
6688,Kitty Hawk Aircargo,KR,2,2,Domestic,20302
16688,Kitty Hawk Aircargo,KR,1,1,Latin America,20302
6688,Kitty Hawk Aircargo,KR,1,1,Domestic,20302
6687,Kitty Hawk Aircargo,KR,1,1,System,20302
16688,Kitty Hawk Aircargo,KR,1,1,Latin America,20302
6688,Kitty Hawk Aircargo,KR,1,1,Domestic,20302
9900Z,Nolinor Aviation,NLQ,0,0,International,20303
6700,SkyWest Airlines Inc.,OO,2,2,Domestic,20304
11025,SkyWest Airlines Inc.,OO,3,3,Latin America,20304
6700,SkyWest Airlines Inc.,OO,3,3,Domestic,20304
30757,SkyWest Airlines Inc.,SEA,1,6,Domestic,20304
6700,SkyWest Airlines Inc.,SEA,1,6,Domestic,20304
16765,Pace Airlines,PCQ,1,4,International,20305
6765,Pace Airlines,PCQ,1,4,Domestic,20305
6764,Pace Airlines,PCQ,1,4,System,20305
16765,Pace Airlines,PCQ,1,1,International,20305
6765,Pace Airlines,PCQ,1,1,Domestic,20305
6764,Pace Airlines,PCQ,1,1,System,20305
16182,Challenge Air Transport Inc.,VV,1,1,Latin America,20306
6184,Challenge Air Transport Inc.,VV,1,1,Domestic,20306
6183,Challenge Air Transport Inc.,VV,1,1,System,20306
80019,Challenge Air Transport Inc.,XAL,7,7,Domestic,20306
16181,Challenge Air International Inc.,VV,1,1,Latin America,20307
6182,Challenge Air International Inc.,VV,1,1,Domestic,20307
6181,Challenge Air International Inc.,VV,1,1,System,20307
16180,Challenge Air Cargo Inc.,C2,1,1,Latin America,20308
6179,Challenge Air Cargo Inc.,C2,1,1,Domestic,20308
6178,Challenge Air Cargo Inc.,C2,1,1,System,20308
16180,Centurion Cargo Inc.,WE,1,1,Latin America,20308
16180,Centurion Cargo Inc.,WE,1,4,Latin America,20308
16180,Centurion Cargo Inc.,WE,2,2,Latin America,20308
16180,Centurion Cargo Inc.,WE,2,2,Latin America,20308
9488C,Aerosvit Ukranian Airlines,VV,0,0,International,20309
16076,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",K8,1,4,International,20310
6077,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",K8,1,4,System,20310
6076,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",K8,1,4,Domestic,20310
16076,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",K8,1,1,International,20310
6076,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",K8,1,1,Domestic,20310
16076,Caribbean Sun Airlines,ZQ,1,4,International,20310
6077,Caribbean Sun Airlines,ZQ,1,4,System,20310
6076,Caribbean Sun Airlines,ZQ,1,4,Domestic,20310
16076,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,1,1,International,20310
6076,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,1,1,Domestic,20310
9429G,Jet Connection Businessflight Ag,JCQ,0,0,International,20311
16056,ATA Airlines d/b/a ATA,TZ,2,2,Atlantic,20312
6048,ATA Airlines d/b/a ATA,TZ,2,2,Domestic,20312
16056,ATA Airlines d/b/a ATA,TZ,3,3,Atlantic,20312
6048,ATA Airlines d/b/a ATA,TZ,3,3,Domestic,20312
16056,American Trans Air Inc.,TZ,3,3,Atlantic,20312
6048,American Trans Air Inc.,TZ,3,3,Domestic,20312
16056,American Trans Air Inc.,TZ,2,2,Atlantic,20312
16055,American Trans Air Inc.,TZ,2,2,International,20312
6048,American Trans Air Inc.,TZ,2,2,Domestic,20312
6047,American Trans Air Inc.,TZ,2,2,System,20312
9900W,Cargojet Logistics,W8,0,0,International,20313
9900W,Cargojet Airways Ltd.,W8,0,0,International,20313
9900W,Winnport Logistics,WOQ,0,0,International,20313
6706,Midwest Express Airlines,YX,2,2,Domestic,20314
6706,Midwest Express Airlines,YX,1,1,Domestic,20314
6706,"Midwest Airline, Inc.",YX,2,2,Domestic,20314
6993,Bellair Inc.,7G,1,5,Domestic,20315
6993,Bellair Inc.,BEL,1,5,Domestic,20315
37930,Bellair Inc.,BEL,1,4,Domestic,20315
6093,Bellair Inc.,5B,1,1,Domestic,20316
9529B,MK Airlines Ltd.,7G,0,0,International,20317
6976,Olson Air Service,4B,1,5,Domestic,20318
38126,Olson Air Service,OAS,1,5,Domestic,20318
6976,Olson Air Service,OAS,1,5,Domestic,20318
6971,Smokey Bay Air Inc.,2E,1,5,Domestic,20319
38287,Smokey Bay Air Inc.,SKB,1,5,Domestic,20319
6971,Smokey Bay Air Inc.,SKB,1,5,Domestic,20319
6987,Frontier Flying Service,2F,1,5,Domestic,20320
80031,Frontier Flying Service,FFS,7,7,Domestic,20320
30449,Frontier Flying Service,FFS,1,5,Domestic,20320
6987,Frontier Flying Service,FFS,1,5,Domestic,20320
90022,British Airtours Limited,4E,0,0,International,20321
6969,Tanana Air Service,4E,1,5,Domestic,20322
6969,Tanana Air Service,TAN,1,5,Domestic,20322
38039,Tanana Air Service,TAN,1,4,Domestic,20322
6969,Tanana Air Service,4EQ,1,5,Domestic,20322
6967,Warbelow,4W,1,5,Domestic,20323
6967,Warbelow,WAL,1,5,Domestic,20323
6964,Yute Air Aka Flight Alaska,4Y,1,5,Domestic,20324
6964,Yute Air Aka Flight Alaska,YUT,1,5,Domestic,20324
6996,Arctic Circle Air Service,5F,1,5,Domestic,20325
38045,Arctic Circle Air Service,ASE,1,5,Domestic,20325
6996,Arctic Circle Air Service,ASE,1,5,Domestic,20325
6990,Cape Smythe Air Service,6C,1,5,Domestic,20326
37796,Cape Smythe Air Service,CSY,1,5,Domestic,20326
6990,Cape Smythe Air Service,CSY,1,5,Domestic,20326
6989,Era Aviation,7H,1,5,Domestic,20327
6989,Era Aviation,ERA,1,5,Domestic,20327
38009,Era Aviation,ERA,1,5,Domestic,20327
6982,Inland Aviation Services,7N,1,5,Domestic,20328
38282,Inland Aviation Services,INL,1,5,Domestic,20328
6982,Inland Aviation Services,INL,1,5,Domestic,20328
16713,Skystar International Inc.,7S,1,1,Latin America,20329
6801,Skystar International Inc.,7S,1,1,Domestic,20329
6800,Skystar International Inc.,7S,1,1,System,20329
6995,Arctic Transportation,7S,1,5,Domestic,20330
38017,Arctic Transportation,RYA,1,5,Domestic,20330
6995,Arctic Transportation,RYA,1,5,Domestic,20330
6992,Bering Air Inc.,8E,1,5,Domestic,20331
38053,Bering Air Inc.,BER,1,5,Domestic,20331
6992,Bering Air Inc.,BER,1,5,Domestic,20331
6994,Baker Aviation Inc.,8Q,1,5,Domestic,20332
38036,Baker Aviation Inc.,BKR,1,5,Domestic,20332
6994,Baker Aviation Inc.,BKR,1,5,Domestic,20332
38099,Wright Air Service,WAS,1,5,Domestic,20333
6965,Wright Air Service,WAS,1,5,Domestic,20333
6965,Wright Air Service,8V,1,5,Domestic,20333
9493H,Thomas Cook Airlines Uk Ltd.,MT,0,0,International,20334
9493H,Thomas Cook Airlines Uk Ltd.,BRQ,0,0,International,20334
9493H,Jmc,BRQ,0,0,International,20334
9493H,Caledonian Airways,BRQ,0,0,International,20334
16951,Boston-Maine Airways,E9,1,1,International,20335
6951,Boston-Maine Airways,E9,1,1,Domestic,20335
16951,Boston-Maine Airways,E9,1,4,International,20335
6951,Boston-Maine Airways,E9,1,4,Domestic,20335
16951,Boston-Maine Airways,E9,1,6,International,20335
6951,Boston-Maine Airways,E9,1,6,Domestic,20335
38293,Boston-Maine Airways,PAM,1,6,Domestic,20335
16951,Boston-Maine Airways,PAM,1,6,International,20335
6951,Boston-Maine Airways,PAM,1,6,Domestic,20335
6984,Hageland Aviation Service,H6,1,5,Domestic,20336
38115,Hageland Aviation Service,HAG,1,5,Domestic,20336
6984,Hageland Aviation Service,HAG,1,5,Domestic,20336
38269,Alaska Seaplane Service,AKS,1,5,Domestic,20337
6997,Alaska Seaplane Service,AKS,1,5,Domestic,20337
6997,Kalinin Aviation LLC d/b/a Alaska Seaplanes,J5,1,5,Domestic,20337
6997,Alaska Seaplane Service,J5,1,5,Domestic,20337
6978,Larrys Flying Service,J6,1,5,Domestic,20338
38109,Larrys Flying Service,LFS,1,5,Domestic,20338
6978,Larrys Flying Service,LFS,1,5,Domestic,20338
6979,L.A.B. Flying Service Inc.,JF,1,5,Domestic,20339
6979,L.A.B. Flying Service Inc.,LAB,1,5,Domestic,20339
6966,"SeaPort Airlines, Inc. d/b/a Wings of Alaska",K5,1,5,Domestic,20340
6966,Wings Of Alaska,K5,1,5,Domestic,20340
6966,"Seaport Airlines, Inc.",K5,1,5,Domestic,20340
6966,Wings Of Alaska,WOA,1,5,Domestic,20340
38002,Wings Of Alaska,WOA,1,5,Domestic,20340
6019,Alaska Central Express,KO,1,5,Domestic,20341
38154,Alaska Central Express,YTU,1,5,Domestic,20341
6019,Alaska Central Express,YTU,1,5,Domestic,20341
6999,40-Mile Air,Q5,1,5,Domestic,20342
30912,40-Mile Air,WRB,1,5,Domestic,20342
6999,40-Mile Air,WRB,1,5,Domestic,20342
19741,Airlift International Inc.,RD,1,1,International,20343
9740,Airlift International Inc.,RD,1,1,Domestic,20343
9739,Airlift International Inc.,RD,1,1,System,20343
6791,Ryan Aviation Corporation,RYQ,1,4,Domestic,20344
16700,Ryan Aviation Corporation,RYQ,1,4,International,20344
16790,Ryan International Airlines,RYQ,2,2,International,20344
6790,Ryan International Airlines,RYQ,2,2,Domestic,20344
16790,Ryan International Airlines,RYQ,1,1,International,20344
6790,Ryan International Airlines,RYQ,1,1,Domestic,20344
6789,Ryan International Airlines,RYQ,1,1,System,20344
16790,Ryan International Airlines,RD,2,2,International,20344
6790,Ryan International Airlines,RD,2,2,Domestic,20344
16790,Ryan International Airlines,RD,1,1,International,20344
6790,Ryan International Airlines,RD,1,1,Domestic,20344
16790,Ryan International Airlines,RD,2,2,International,20344
6790,Ryan International Airlines,RD,2,2,Domestic,20344
7900H,Regency Air,RGQ,0,0,International,20345
6983,Iliamna Air Taxi,IAT,1,5,Domestic,20346
30498,Iliamna Air Service,IAT,1,5,Domestic,20346
6983,Iliamna Air Taxi,V8,1,5,Domestic,20346
6769,Pro Air Inc.,P9,1,4,Domestic,20347
6769,Pro Air Inc.,P9,1,1,Domestic,20347
6769,Pro Air Inc.,XL,1,1,Domestic,20347
9337E,Lan Ecuador,XL,0,0,International,20348
38235,Promech,PRH,1,5,Domestic,20349
6974,Promech,PRH,1,5,Domestic,20349
6974,Promech,Z3,1,5,Domestic,20349
9224L,Lan Dominica,4M,0,0,International,20350
17027,Primaris Airlines Inc.,FE,1,1,International,20351
7027,Primaris Airlines Inc.,FE,1,1,Domestic,20351
7019,Westward Airways Inc.,WAW,1,5,Domestic,20352
6973,"Dynamic Aviation, Inc. d/b/a Beacon",8D,1,5,Domestic,20353
6973,Servant Air Inc.,8D,1,5,Domestic,20353
38274,Servant Air Inc.,SVA,1,5,Domestic,20353
6973,Servant Air Inc.,SVA,1,5,Domestic,20353
6081,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,AJQ,1,5,Domestic,20354
16081,Aerodynamics Inc.,AJQ,1,1,International,20354
6081,Aerodynamics Inc.,AJQ,1,1,Domestic,20354
6081,Aerodynamics Inc.,AJQ,1,5,Domestic,20354
2040,USAir,AL,3,3,Domestic,20355
12041,USAir,US,3,3,Latin America,20355
12040,USAir,US,3,3,Atlantic,20355
2040,USAir,US,3,3,Domestic,20355
12041,US Airways Inc.,US,3,3,Latin America,20355
12040,US Airways Inc.,US,3,3,Atlantic,20355
2040,US Airways Inc.,US,3,3,Domestic,20355
11007,US Airways Inc.,US,3,3,Pacific,20355
6909,Skyway Airlines,AL,1,5,Domestic,20356
38176,Skyway Airlines,SKW,1,6,Domestic,20356
38176,Skyway Airlines,SKW,1,5,Domestic,20356
6909,Skyway Airlines,SKW,1,5,Domestic,20356
16171,DHL Airways,ER,3,3,Latin America,20357
6170,DHL Airways,ER,3,3,Domestic,20357
16170,DHL Airways,ER,3,3,Atlantic,20357
16171,DHL Airways,ER,2,2,Latin America,20357
6170,DHL Airways,ER,2,2,Domestic,20357
16170,DHL Airways,ER,2,2,Atlantic,20357
16171,Astar Air Cargo Inc.,ER,2,2,Latin America,20357
6170,Astar Air Cargo Inc.,ER,2,2,Domestic,20357
16170,Astar Air Cargo Inc.,ER,2,2,Atlantic,20357
16171,"Astar USA, LLC",ER,2,2,Latin America,20357
6170,"Astar USA, LLC",ER,2,2,Domestic,20357
16170,"Astar USA, LLC",ER,2,2,Atlantic,20357
80056,DHL Airways,XBW,7,7,Domestic,20357
37996,Great Lakes Aviation Ltd.,GLA,1,6,Domestic,20358
6932,Great Lakes Aviation Ltd.,GLA,1,6,Domestic,20358
6932,Great Lakes Airlines,ZK,1,6,Domestic,20358
6932,Great Lakes Aviation Ltd.,ZK,1,6,Domestic,20358
9493T,Triair Bermuda Flt Operations,TBQ,0,0,International,20359
9469D,Sata Internacional,S4,0,0,International,20360
6891,Valley Air Express Inc.,2U,1,6,Domestic,20361
9713D,China Cargo Airline,CK,0,0,International,20362
38084,Pinnacle Airlines Inc.,9E,1,6,Domestic,20363
7024,Pinnacle Airlines Inc.,9E,1,6,Domestic,20363
11027,Pinnacle Airlines Inc.,9E,2,2,Latin America,20363
7024,Pinnacle Airlines Inc.,9E,2,2,Domestic,20363
11027,Endeavor Air Inc.,9E,2,2,Latin America,20363
7024,Endeavor Air Inc.,9E,2,2,Domestic,20363
38084,Express Airlines Inc.,REX,1,6,Domestic,20363
7900Q,Canjet Airlines,C6,0,0,International,20364
16044,Aviation Concepts,CZQ,1,4,International,20365
6045,Aviation Concepts,CZQ,1,4,System,20365
6044,Aviation Concepts,CZQ,1,4,Domestic,20365
6085,ExpressJet Airlines Inc.,EV,3,3,Domestic,20366
16085,ExpressJet Airlines Inc.,EV,3,3,Latin America,20366
6085,ExpressJet Airlines Inc.,EV,2,2,Domestic,20366
16085,ExpressJet Airlines Inc.,EV,2,2,Latin America,20366
6085,Atlantic Southeast Airlines,EV,3,3,Domestic,20366
16085,Atlantic Southeast Airlines,EV,3,3,Latin America,20366
6085,Atlantic Southeast Airlines,EV,2,2,Domestic,20366
16085,Atlantic Southeast Airlines,EV,2,2,Latin America,20366
6085,Atlantic Southeast Airlines,EV,2,2,Domestic,20366
16085,Atlantic Southeast Airlines,EV,2,2,Latin America,20366
37780,Atlantic Southeast Airlines,ATA,1,6,Domestic,20366
37722,Freedom Air,FRA,1,6,Domestic,20367
6934,Freedom Air,FRA,1,6,Domestic,20367
11024,Allegiant Air,G4,3,3,Latin America,20368
6035,Allegiant Air,G4,3,3,Domestic,20368
6035,Allegiant Air,G4,1,4,Domestic,20368
6035,Allegiant Air,G4,1,1,Domestic,20368
11024,Allegiant Air,G4,2,2,Latin America,20368
6035,Allegiant Air,G4,2,2,Domestic,20368
6035,Allegiant Air,GLQ,1,1,Domestic,20368
6683,Kalitta Air LLC,KAQ,1,4,Domestic,20370
6684,Kalitta Air LLC,KAQ,1,4,System,20370
16683,Kalitta Air LLC,KAQ,2,2,International,20370
6683,Kalitta Air LLC,KAQ,2,2,Domestic,20370
16683,Kalitta Air LLC,KAQ,1,1,International,20370
6683,Kalitta Air LLC,KAQ,1,1,Domestic,20370
16683,Kalitta Air LLC,KAQ,3,3,International,20370
6683,Kalitta Air LLC,KAQ,3,3,Domestic,20370
16683,Kalitta Air LLC,KAQ,2,2,International,20370
6683,Kalitta Air LLC,KAQ,2,2,Domestic,20370
16770 (1),Reliant Airlines,RLQ,1,4,International,20371
06774 (1),Reliant Airlines,RLQ,1,4,Domestic,20371
6773,Reliant Airlines,RLQ,1,4,System,20371
16770 (1),Reliant Airlines,RLQ,1,1,International,20371
06774 (1),Reliant Airlines,RLQ,1,1,Domestic,20371
6773,Reliant Airlines,RLQ,1,1,System,20371
16770,Kalitta Charters II,KLQ,1,1,International,20372
6774,Kalitta Charters II,KLQ,1,1,Domestic,20372
1141,Kalitta Charters II,KLQ,1,1,System,20372
16770,Kalitta Charters II,KLQ,1,4,International,20372
6774,Kalitta Charters II,KLQ,1,4,Domestic,20372
1141,Kalitta Charters II,KLQ,1,4,System,20372
7900I,Propair,PPQ,0,0,International,20373
37633,Britt Airways Inc.,BRT,1,6,Domestic,20374
37633,Continental Express,BRT,1,5,Domestic,20374
6130,Britt Airways Inc.,RU,1,1,Domestic,20374
16187,ExpressJet Airlines Inc.,RU,3,3,Latin America,20374
6187,ExpressJet Airlines Inc.,RU,3,3,Domestic,20374
16187,ExpressJet Airlines Inc.,RU,2,2,Latin America,20374
6187,ExpressJet Airlines Inc.,RU,2,2,Domestic,20374
16187,ExpressJet Airlines Inc.,XE,3,3,Latin America,20374
6187,ExpressJet Airlines Inc.,XE,3,3,Domestic,20374
16187,ExpressJet Airlines Inc.,XE,2,2,Latin America,20374
6187,ExpressJet Airlines Inc.,XE,2,2,Domestic,20374
9493B,First Choice Airways,TZQ,0,0,International,20375
9493B,Air 2000 Limited,TZQ,0,0,International,20375
7053,"Mn Aviation, Inc.",W4,1,6,Domestic,20376
16736,Omni Air International LLC,X9,2,2,International,20377
6738,Omni Air International LLC,X9,2,2,Domestic,20377
16736,Omni Air Express,X9,2,2,International,20377
6738,Omni Air Express,X9,2,2,Domestic,20377
16736,Omni Air Express,X9,1,1,International,20377
6738,Omni Air Express,X9,1,1,Domestic,20377
6736,Omni Air Express,X9,1,1,System,20377
38029,Mesa Airlines Inc.,YV,1,5,Domestic,20378
6689,Mesa Airlines Inc.,YV,1,5,Domestic,20378
6689,Mesa Airlines Inc.,YV,2,2,Domestic,20378
6689,Mesa Airlines Inc.,YV,2,2,Domestic,20378
6689,Mesa Airlines Inc.,YV,3,3,Domestic,20378
11022,Mesa Airlines Inc.,YV,2,2,Latin America,20378
6689,Mesa Airlines Inc.,YV,2,2,Domestic,20378
38029,Mesa Airlines Inc.,MAS,1,6,Domestic,20378
9790,Zantop International,ZKQ,1,4,Domestic,20379
9790,Zantop International,ZKQ,1,4,Domestic,20379
9790,Zantop International,ZKQ,1,1,Domestic,20379
9790,Zantop International,ZKQ,1,1,Domestic,20379
7900P,Prince Edward Air,PEQ,0,0,International,20380
7900P,SkyLink Express Inc.,PEQ,0,0,International,20380
9493U,Air Atlanta Europe,EUQ,0,0,International,20381
7025,Victory Air Transport Inc.,VCQ,1,4,Domestic,20382
6968,Venture Travel LLC d/b/a Taquan Air Service,H7,1,5,Domestic,20383
6968,Venture Travel LLC d/b/a Taquan Air Service,K3,1,5,Domestic,20383
38292,Venture Travel LLC d/b/a Taquan Air Service,TQA,1,5,Domestic,20383
6968,Venture Travel LLC d/b/a Taquan Air Service,TQA,1,5,Domestic,20383
10654,Pan American World Airways,PA,3,3,Pacific,20384
10653,Pan American World Airways,PA,3,3,Latin America,20384
10652,Pan American World Airways,PA,3,3,Atlantic,20384
1656,Pan American World Airways,PA,3,3,Domestic,20384
9162B,Air Panama Internacional,OP,0,0,International,20385
6766,Pan American World Airways,OP,1,1,Domestic,20386
