AIRLINE_ID,CARRIER,CARRIER_ENTITY,CARRIER_NAME,UNIQUE_CARRIER,UNIQUE_CARRIER_ENTITY,UNIQUE_CARRIER_NAME,WAC,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,START_DATE_SOURCE,THRU_DATE_SOURCE
,,2330,Frontier Airlines Inc.,FL (1),2330,Frontier Airlines Inc. (1),10,2,2,Domestic,1/1/1960,8/31/1986
,,16461,Frontier Airlines Inc.,F9,16461,Frontier Airlines Inc.,10,3,3,Latin America,1/1/2007,
,,6460,Frontier Airlines Inc.,F9,6460,Frontier Airlines Inc.,10,3,3,Domestic,1/1/2007,
,,16461,Frontier Airlines Inc.,F9,16461,Frontier Airlines Inc.,10,2,2,Latin America,1/1/2005,12/31/2006
,,16460,Frontier Airlines Inc.,F9,16460,Frontier Airlines Inc.,10,2,2,International,12/1/2002,12/31/2004
,,6460,Frontier Airlines Inc.,F9,6460,Frontier Airlines Inc.,10,2,2,Domestic,1/1/1998,12/31/2006
,,6460,Frontier Airlines Inc.,F9,6460,Frontier Airlines Inc.,10,1,1,Domestic,7/1/1994,12/31/1997
,,16030,AirTran Airways Corporation,FL,16030,AirTran Airways Corporation,10,2,2,Latin America,4/1/2005,12/31/2005
,,6030,AirTran Airways Corporation,FL,6030,AirTran Airways Corporation,10,2,2,Domestic,5/1/1998,12/31/2005
,,6030,AirTran Airways Corporation,FL,6030,AirTran Airways Corporation,10,1,1,Domestic,9/1/1994,4/30/1998
,,16030,AirTran Airways Corporation,FL,16030,AirTran Airways Corporation,10,3,3,Latin America,1/1/2006,12/31/2014
,,6030,AirTran Airways Corporation,FL,6030,AirTran Airways Corporation,10,3,3,Domestic,1/1/2006,12/31/2014
,,9900U,Air Club International,HB (1),9900U,Air Club International,900,0,0,International,10/1/1994,10/31/1997
,,7030,Homer Air,HB,7030,Homer Air,1,1,5,Domestic,4/1/2005,12/31/2015
,,9327C,Lineas Aereas Del Caribe,LC (1),9327C,Lineas Aereas Del Caribe,327,0,0,International,7/1/1981,5/31/1996
,,6694,Legend Airlines,LC (2),6694,Legend Airlines,10,2,2,Domestic,3/1/2000,12/31/2000
,,9316G,Varig Logistica S/A,LC,9316G,Varig Logistica S/A,316,0,0,International,4/1/2005,
,,6981,Island Air Service,2O,6981,Island Air Service,1,1,5,Domestic,4/1/2005,8/31/2007
,,6981,Island Air Service,2O,6981,Island Air Service,1,1,5,Domestic,10/1/2003,3/31/2005
,,6981,Island Air Service,2O,6981,Island Air Service,1,1,5,Domestic,9/1/2007,
,,38279,Island Air Service,2O,38279,Island Air Service,1,1,5,Domestic,3/1/1999,12/31/2001
,,6981,Island Air Service,2O,6981,Island Air Service,1,1,5,Domestic,1/1/2002,9/30/2003
,,9493V,Excel Airways,JN,9493V,Excel Airways,493,0,0,International,5/1/2005,8/31/2008
,,6944,"Commutair Aka Champlain Enterprises, Inc.",C5,6944,"Commutair Aka Champlain Enterprises, Inc.",10,1,6,Domestic,7/1/2005,
,,38164,"Commutair Aka Champlain Enterprises, Inc.",C5,38164,"Commutair Aka Champlain Enterprises, Inc.",10,1,6,Domestic,9/1/1989,9/30/2002
,,6944,"Commutair Aka Champlain Enterprises, Inc.",C5,6944,"Commutair Aka Champlain Enterprises, Inc.",10,1,6,Domestic,10/1/2002,6/30/2005
,,9148I,Aerotransportes Mas De Crga,M7,9148I,Aerotransportes Mas De Crga,148,0,0,International,7/1/2005,
,,9148I,Aerotransportes Mas De Crga,M7,9148I,Aerotransportes Mas De Crga,148,0,0,International,2/1/1992,9/30/1992
,,9148I,Aerotransportes Mas De Crga,M7,9148I,Aerotransportes Mas De Crga,148,0,0,International,10/1/1992,6/30/2005
,,16917,USA Jet Airlines Inc.,U7,16917,USA Jet Airlines Inc.,10,1,4,International,12/1/1994,12/31/1996
,,6911,USA Jet Airlines Inc.,U7,06911 (1),USA Jet Airlines Inc.,10,1,4,System,12/1/1994,12/31/1996
,,16917,USA Jet Airlines Inc.,U7,16917,USA Jet Airlines Inc.,10,2,2,International,1/1/2000,12/31/2002
,,6912,USA Jet Airlines Inc.,U7,6912,USA Jet Airlines Inc.,10,2,2,Domestic,1/1/2000,12/31/2002
,,16917,USA Jet Airlines Inc.,U7,16917,USA Jet Airlines Inc.,10,1,1,International,1/1/2003,12/31/2006
,,6912,USA Jet Airlines Inc.,U7,6912,USA Jet Airlines Inc.,10,1,1,Domestic,1/1/2003,12/31/2006
,,16917,USA Jet Airlines Inc.,U7,16917,USA Jet Airlines Inc.,10,1,1,International,1/1/1997,12/31/1999
,,6911,USA Jet Airlines Inc.,U7,06911 (1),USA Jet Airlines Inc.,10,1,1,System,1/1/1997,12/31/1999
,,16917,USA Jet Airlines Inc.,U7,16917,USA Jet Airlines Inc.,10,2,2,International,1/1/2007,12/31/2009
,,6912,USA Jet Airlines Inc.,U7,6912,USA Jet Airlines Inc.,10,2,2,Domestic,1/1/2007,12/31/2009
,,16917,USA Jet Airlines Inc.,U7,16917,USA Jet Airlines Inc.,10,1,1,International,1/1/2010,12/31/2010
,,6912,USA Jet Airlines Inc.,U7,6912,USA Jet Airlines Inc.,10,1,1,Domestic,1/1/2010,12/31/2010
,,16917,USA Jet Airlines Inc.,U7,16917,USA Jet Airlines Inc.,10,2,2,International,1/1/2011,
,,6912,USA Jet Airlines Inc.,U7,6912,USA Jet Airlines Inc.,10,2,2,Domestic,1/1/2011,
,,6911,Shuttle America Corp.,S5,6911,Shuttle America Corp.,10,1,1,Domestic,7/1/2005,12/31/2008
,,6911,Shuttle America Corp.,S5,6911,Shuttle America Corp.,10,2,2,Domestic,1/1/2009,12/31/2016
,,38277,Shuttle America Corp.,S5,38277,Shuttle America Corp.,10,1,6,Domestic,12/1/1998,9/30/2002
,,6911,Shuttle America Corp.,S5,6911,Shuttle America Corp.,10,1,6,Domestic,10/1/2002,6/30/2005
,,9427I,Aero-Services-Corporate,WEQ,9427I,Aero-Services-Corporate,427,0,0,International,7/1/2005,
,,16006,Omega Air Holdings d/b/a Focus Air,F2,16006,Omega Air Holdings d/b/a Focus Air,10,1,4,International,8/1/2005,12/31/2006
,,6006,Omega Air Holdings d/b/a Focus Air,F2,6006,Omega Air Holdings d/b/a Focus Air,10,1,4,Domestic,8/1/2005,12/31/2006
,,6004,Omega Air Holdings d/b/a Focus Air,F2,6004,Omega Air Holdings d/b/a Focus Air,10,1,4,System,8/1/2005,12/31/2006
,,16006,Omega Air Holdings d/b/a Focus Air,F2,16006,Omega Air Holdings d/b/a Focus Air,10,1,1,International,1/1/2007,9/30/2008
,,6006,Omega Air Holdings d/b/a Focus Air,F2,6006,Omega Air Holdings d/b/a Focus Air,10,1,1,Domestic,1/1/2007,9/30/2008
,,6004,Omega Air Holdings d/b/a Focus Air,F2,6004,Omega Air Holdings d/b/a Focus Air,10,1,1,System,1/1/2007,9/30/2008
,,9746B,Transmile Air Service,TH,9746B,Transmile Air Service,749,0,0,International,8/1/2005,
,,11038,Republic Airlines,YX,11038,Republic Airlines,10,2,2,Atlantic,7/1/2011,
,,11029,Republic Airlines,YX,11029,Republic Airlines,10,2,2,Latin America,7/1/2011,
,,6003,Republic Airlines,YX,6003,Republic Airlines,10,2,2,Domestic,10/1/2009,
,,6003,Republic Airlines,YX,6003,Republic Airlines,10,2,2,Domestic,1/1/2009,9/30/2009
,,6003,Republic Airlines,YX,6003,Republic Airlines,10,1,1,Domestic,1/1/2006,12/31/2008
,,6003,Republic Airlines,YX,6003,Republic Airlines,10,1,1,Domestic,9/1/2005,12/31/2005
,,80006,Airborne Express Inc.,ABX,80006,ABX Air Inc,10,3,3,Domestic,1/1/2005,9/30/2005
,,80006,Airborne Express Inc.,ABX,80006,ABX Air Inc,10,7,7,Domestic,4/1/2004,12/31/2004
,,80006,ABX Air Inc,ABX,80006,ABX Air Inc,10,3,3,Domestic,10/1/2005,12/31/2010
,,11009,ABX Air Inc,ABX,11009,ABX Air Inc,10,3,3,Atlantic,5/1/2009,12/31/2010
,,11018,ABX Air Inc,ABX,11018,ABX Air Inc,10,3,3,Pacific,10/1/2010,12/31/2010
,,80006,ABX Air Inc,ABX,80006,ABX Air Inc,10,2,2,Domestic,1/1/2011,
,,11009,ABX Air Inc,ABX,11009,ABX Air Inc,10,2,2,Atlantic,1/1/2011,
,,11018,ABX Air Inc,ABX,11018,ABX Air Inc,10,2,2,Pacific,1/1/2011,
,,80006,Airborne Express Inc.,ABX,80006,ABX Air Inc,10,7,7,Domestic,6/1/1981,3/31/2004
,,16211,"EOS Airlines, Inc.",E0,16211,"EOS Airlines, Inc.",10,1,4,Atlantic,10/1/2005,12/31/2006
,,16211,"EOS Airlines, Inc.",E0,16211,"EOS Airlines, Inc.",10,1,1,Atlantic,1/1/2007,6/30/2008
,,6985,Grant Aviation,GV,6985,Grant Aviation,1,1,5,Domestic,4/1/2003,9/30/2005
,,6985,Grant Aviation,GV,6985,Grant Aviation,1,1,5,Domestic,1/1/2007,
,,38245,Grant Aviation,GV,38245,Grant Aviation,1,1,5,Domestic,3/1/1994,12/31/2001
,,6985,Grant Aviation,GV,6985,Grant Aviation,1,1,5,Domestic,1/1/2002,3/31/2003
,,6985,Grant Aviation,GV,6985,Grant Aviation,1,1,5,Domestic,10/1/2005,12/31/2006
,,9493N,Air Foyle Limited,GS,9493N,Air Foyle Limited,493,0,0,International,1/1/1992,11/30/2001
,,7041,GoJet Airlines LLC d/b/a United Express,G7,7041,GoJet Airlines LLC d/b/a United Express,10,2,2,Domestic,1/1/2008,
,,7041,GoJet Airlines LLC d/b/a United Express,G7,7041,GoJet Airlines LLC d/b/a United Express,10,1,1,Domestic,9/1/2005,12/31/2007
,,9900X,Morningstar Air Express,MOQ,9900X,Morningstar Air Express,900,0,0,International,1/1/2004,
,,7050,MAXjet,MY,7050,MAXjet,10,1,1,Domestic,1/1/2007,12/31/2007
,,7050,MAXjet,MY,7050,MAXjet,10,1,4,Domestic,11/1/2005,12/31/2006
,,17050,MAXjet,MY,17050,MAXjet,10,1,4,Atlantic,11/1/2005,12/31/2006
,,17051,MAXjet,MY,17051,MAXjet,10,1,1,Latin America,1/1/2007,12/31/2007
,,17050,MAXjet,MY,17050,MAXjet,10,1,1,Atlantic,1/1/2007,12/31/2007
,,17051,MAXjet,MY,17051,MAXjet,10,1,4,Latin America,11/1/2005,12/31/2006
,,10004,"Abaco Air, Ltd.",BZQ,10004,"Abaco Air, Ltd.",204,0,0,International,8/1/2005,7/31/2013
,,10005,Challenge Air Luftverkehrs GmbH,CAQ,10005,Challenge Air Luftverkehrs GmbH,429,0,0,International,9/1/2005,
,,1100,"PM Air, LLC",Z3,1100,"PM Air, LLC",1,1,5,Domestic,10/1/2005,3/31/2016
,,1100,"PM Air, LLC",Z3,1100,"PM Air, LLC",33,1,5,Domestic,4/1/2016,
,,1113,Harris Air Services,HBQ,1113,Harris Air Services,10,1,9,Domestic,1/1/2005,
,,71002,Tyrolean Jet Service,TIQ,71002,Tyrolean Jet Service,403,0,0,International,12/1/2005,
,,71003,"Executive Airlines, SL",EAQ,71003,"Executive Airlines, SL",482,0,0,International,2/1/2006,
,,71004,Titan Airways,02Q,71004,Titan Airways,493,0,0,International,5/1/2006,
,,71005,TUI Airlines Nederland B.V.,OR,71005,TUI Airlines Nederland B.V.,461,0,0,International,1/1/2006,
,,71006,Aerounion Aerotransporte de Carga Union SA de CV,6R,71006,Aerounion Aerotransporte de Carga Union SA de CV,148,0,0,International,2/1/2007,
,,71006,Aerounion ( Aerotransporte de Carga Union SA de CV,6R,71006,Aerounion Aerotransporte de Carga Union SA de CV,148,0,0,International,1/1/2004,1/31/2007
,,1124,"Cargo 360, Inc.",GG,1124,"Cargo 360, Inc.",10,1,1,Domestic,4/1/2006,12/31/2007
,,11005,"Cargo 360, Inc.",GG,11005,"Cargo 360, Inc.",10,1,1,Pacific,4/1/2006,12/31/2007
,,71007,Globespan Airways Limited d/b/a Flyglobespan,Y2,71007,Globespan Airways Limited d/b/a Flyglobespan,493,0,0,International,5/1/2006,
,,71008,Arrow Panama,WAP,71008,Arrow Panama,162,0,0,International,7/1/2006,
,,1126,Tradewind Aviation,04Q,1126,Tradewind Aviation,10,1,6,Domestic,8/1/2006,
,,71009,LAN Argentina,4M,71009,LAN Argentina,303,0,0,International,8/1/2006,
,,1127,US Helicopter Corporation,UH,1127,US Helicopter Corporation,10,1,5,Domestic,3/1/2006,3/31/2010
,,71010,"Comlux Aviation, AG",05Q,71010,"Comlux Aviation, AG",486,0,0,International,10/1/2006,2/29/2012
,,71011,"NetJets Transportes Aereos, S.A.",NJE,71011,"NetJets Transportes Aereos, S.A.",469,0,0,International,12/1/2006,
,,71013,Etihad Airways,EY,71013,Etihad Airways,678,0,0,International,10/1/2006,
,,1129,"Pacific Airways, Inc.",3F,1129,"Pacific Airways, Inc.",1,1,5,Domestic,12/1/2006,
,,71014,Flyjet Limited d/b/a Silverjet,Y7,71014,Flyjet Limited d/b/a Silverjet,493,0,0,International,1/1/2007,
,,71015,"TravelspanGT, Inc. S.A.",9T,71015,"TravelspanGT, Inc. S.A.",350,0,0,International,12/1/2006,
,,71016,Zeal 320,37,71016,Zeal 320,851,0,0,International,10/1/2006,
,,71017,Elysair d/b/a L'Avion,A0,71017,Elysair d/b/a L'Avion,427,0,0,International,1/1/2007,
,,71018,ANA & JP Express Co. Ltd.,9N,71018,ANA & JP Express Co. Ltd.,736,0,0,International,10/1/2006,
,,71019,VistaJet Luftfahrtunternehmen GmbH,VSA,71019,VistaJet Luftfahrtunternehmen GmbH,403,0,0,International,2/1/2007,
,,71020,Master Top Linhas Aereas Ltd.,06Q,71020,Master Top Linhas Aereas Ltd.,316,0,0,International,1/1/2007,
,,71021,JetClub AG,0J,71021,JetClub AG,486,0,0,International,2/1/2007,
,,71022,Flair Airlines Ltd.,07Q,71022,Flair Airlines Ltd.,900,0,0,International,1/1/2007,
,,71024,"Avior Airlines, C.A.",9V,71024,"Avior Airlines, C.A.",388,0,0,International,2/1/2007,
,,71025,Flying Service N.V.,0Q,71025,Flying Service N.V.,409,0,0,International,1/1/2007,
,,71026,"Master Top Linhas Aereas, Ltda.",Q4,71026,"Master Top Linhas Aereas, Ltda.",316,0,0,International,2/1/2007,2/29/2012
,,71029,"Global Jet Austria, GmbH",IGA,71029,"Global Jet Austria, GmbH",403,0,0,International,5/1/2007,
,,71031,"Global Jet Luxembourg, Sa",SVW,71031,"Global Jet Luxembourg, Sa",454,0,0,International,5/1/2007,
,,1130,"Swift Air, LLC",09Q,1130,"Swift Air, LLC",10,1,4,Domestic,1/1/2009,12/31/2015
,,1130,"Swift Air, LLC",09Q,1130,"Swift Air, LLC",10,1,1,Domestic,1/1/2016,
,,1130,"Swift Air, LLC",09Q,1130,"Swift Air, LLC",10,1,1,Domestic,11/1/2006,12/31/2008
,,1131,Compass Airlines,CP,1131,Compass Airlines,10,2,2,Domestic,1/1/2010,
,,11015,Compass Airlines,CP,11015,Compass Airlines,10,2,2,Latin America,1/1/2010,
,,1131,Compass Airlines,CP,1131,Compass Airlines,10,1,1,Domestic,5/1/2007,12/31/2009
,,11015,Compass Airlines,CP,11015,Compass Airlines,10,1,1,Latin America,10/1/2009,12/31/2009
,,1006,Virgin America,VX,1006,Virgin America,10,1,1,Domestic,7/1/2007,12/31/2008
,,1006,Virgin America,VX,1006,Virgin America,10,2,2,Domestic,1/1/2009,12/31/2012
,,11020,Virgin America,VX,11020,Virgin America,10,2,2,Latin America,12/1/2010,12/31/2012
,,1006,Virgin America,VX,1006,Virgin America,10,3,3,Domestic,1/1/2013,
,,11020,Virgin America,VX,11020,Virgin America,10,3,3,Latin America,1/1/2013,
,,1133,"Skybus Airlines, Inc.",SX,1133,"Skybus Airlines, Inc.",10,1,1,Domestic,5/1/2007,6/30/2008
,,71032,"Skyservice Airlines, Inc.",5G,71032,"Skyservice Airlines, Inc.",900,0,0,International,5/1/2007,3/31/2010
,,71033,DCA,0BQ,71033,DCA,429,0,0,International,4/1/2007,
,,71034,Eurofly S.p.A,GJ,71034,Eurofly S.p.A,450,0,0,International,1/1/2006,6/30/2010
,,71035,ACM AIR CHARTER GmbH,0CQ,71035,ACM AIR CHARTER GmbH,429,0,0,International,9/1/2007,
,,71036,Jade Cargo International,JI,71036,Jade Cargo International,713,0,0,International,3/1/2007,
,,71037,CAT Aviation,CAZ,71037,CAT Aviation,486,0,0,International,11/1/2007,
,,1136,"Inter Island Airways, d/b/a Inter Island Air",0GQ,1136,"Inter Island Airways, d/b/a Inter Island Air",10,1,6,Domestic,9/1/2007,12/31/2016
,,71038,Polar Airlines de Mexico d/b/a Nova Air,0HQ,71038,Polar Airlines de Mexico d/b/a Nova Air,148,0,0,International,1/1/2007,
,,1139,Lynx Aviation d/b/a Frontier Airlines,L3,1139,Lynx Aviation d/b/a Frontier Airlines,10,1,1,Domestic,12/1/2007,12/31/2007
,,1139,Lynx Aviation d/b/a Frontier Airlines,L3,1139,Lynx Aviation d/b/a Frontier Airlines,10,1,1,Domestic,10/1/2009,3/31/2011
,,1139,Lynx Aviation d/b/a Frontier Airlines,L3,1139,Lynx Aviation d/b/a Frontier Airlines,10,1,1,Domestic,1/1/2008,9/30/2009
,,71039,Vladivostok Air,XF,71039,Vladivostok Air,770,0,0,International,12/1/2007,8/31/2014
,,71040,"Porter Airlines, Inc.",PD,71040,"Porter Airlines, Inc.",900,0,0,International,3/1/2008,
,,71041,Sunwing Airlines Inc.,WG,71041,Sunwing Airlines Inc.,900,0,0,International,9/1/2007,
,,1142,Vision Airlines,0JQ,1142,Vision Airlines,10,1,1,Domestic,1/1/2015,9/30/2015
,,11021,Vision Airlines,0JQ,11021,Vision Airlines,10,1,1,Latin America,1/1/2015,9/30/2015
,,1142,Vision Airlines,0JQ,1142,Vision Airlines,10,1,5,Domestic,4/1/2008,6/30/2009
,,1142,Vision Airlines,0JQ,1142,Vision Airlines,10,2,2,Domestic,1/1/2011,12/31/2014
,,11021,Vision Airlines,0JQ,11021,Vision Airlines,10,2,2,Latin America,7/1/2011,12/31/2014
,,1142,Vision Airlines,0JQ,1142,Vision Airlines,10,1,1,Domestic,7/1/2009,12/31/2010
,,1143,"Mokulele Flight Services, Inc.",MW,1143,"Mokulele Flight Services, Inc.",10,1,5,Domestic,1/1/2013,
,,1143,"Mokulele Flight Services, Inc.",MW,1143,"Mokulele Flight Services, Inc.",10,1,5,Domestic,10/1/2006,12/31/2012
,,71043,Star Air A/S,S6,71043,Star Air A/S,419,0,0,International,2/1/2008,
,,71044,"Metropix UK, LLP.",0LQ,71044,"Metropix UK, LLP.",493,0,0,International,1/1/2007,
,,1145,"Multi-Aero, Inc. d/b/a Air Choice One",0MQ,1145,"Multi-Aero, Inc. d/b/a Air Choice One",10,1,6,Domestic,6/1/2008,
,,71047,"Santa Barbara Airlines, C.A",S3,71047,"Santa Barbara Airlines, C.A",388,0,0,International,1/1/2007,
,,71048,Jet Airways (India) Limited,9W,71048,Jet Airways (India) Limited,733,0,0,International,1/1/2007,
,,71049,Qatar Airways (Q.C.S.C),QR,71049,Qatar Airways (Q.C.S.C),664,0,0,International,6/1/2007,
,,71050,Yangtze River Express Airlines Company,Y8,71050,Yangtze River Express Airlines Company,713,0,0,International,6/1/2006,
,,71051,Hainan Airlines Company Limited,HU,71051,Hainan Airlines Company Limited,713,0,0,International,6/1/2008,
,,71053,JetAlliance Flugbetriebs d/b/a JAF Airservice,JAG,71053,JetAlliance Flugbetriebs d/b/a JAF Airservice,403,0,0,International,4/1/2008,
,,71056,Open Skies,0OQ,71056,Open Skies,493,0,0,International,6/1/2008,4/30/2009
,,71059,Aeromexico Travel,TRA,71059,Aeromexico Travel,148,0,0,International,7/1/2008,
,,71060,Pan American World Airways Dominicana,7Q,71060,Pan American World Airways Dominicana,224,0,0,International,6/1/2008,5/31/2010
,,71052,TAG Aviation S.A.,FP,71052,TAG Aviation S.A.,486,0,0,International,1/1/2008,
,,71062,TAG Aviation (UK) Ltd.,0QQ,71062,TAG Aviation (UK) Ltd.,493,0,0,International,10/1/2006,
,,71063,TAG Aviation Espana S.L.,0RQ,71063,TAG Aviation Espana S.L.,482,0,0,International,1/1/2006,
,,1148,"Air Greco, Inc., d/b/a Wings Air",WV,1148,"Air Greco, Inc., d/b/a Wings Air",10,1,6,Domestic,7/1/2008,6/30/2009
,,71065,"Corporatejets, XXI",0TQ,71065,"Corporatejets, XXI",482,0,0,International,10/1/2008,12/1/2013
,,71067,Aerosur,5L,71067,Aerosur,312,0,0,International,4/1/2008,
,,71068,Great Wall Airlines Company Limited,IJ,71068,Great Wall Airlines Company Limited,713,0,0,International,6/1/2008,5/31/2011
,,71069,"Comlux Malta, Ltd.",0UQ,71069,"Comlux Malta, Ltd.",456,0,0,International,1/1/2009,
,,71070,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",VB,71070,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",148,0,0,International,1/1/2008,
,,71071,Ocean Sky (UK) Limited,0VQ,71071,Ocean Sky (UK) Limited,493,0,0,International,5/1/2009,
,,71072,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,71072,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),148,0,0,International,7/1/2009,
,,1150,Avjet Corporation,0WQ,1150,Avjet Corporation,10,1,1,Domestic,7/1/2009,
,,71073,Jetstar Airways Pty Limited,JQ,71073,Jetstar Airways Pty Limited,802,0,0,International,10/1/2006,
,,71074,Air Berlin PLC and CO,AB,71074,Air Berlin PLC and CO,429,0,0,International,6/1/2009,
,,71075,XL Airways France,SE,71075,XL Airways France,427,0,0,International,6/1/2009,
,,71077,Aeroservices Executive,BES,71077,Aeroservices Executive,427,0,0,International,10/1/2002,
,,71078,Lan Colombia,L7,71078,Lan Colombia,324,0,0,International,4/1/2009,
,,71080,Comlux Malta Ltd.,0YQ,71080,Comlux Malta Ltd.,456,0,0,International,1/1/2009,
,,1151,Air Excursions LLC,X4,1151,Air Excursions LLC,1,1,5,Domestic,10/1/2009,12/31/2009
,,1151,Air Excursions LLC,X4,1151,Air Excursions LLC,1,1,5,Domestic,1/1/2010,
,,71082,Virgin Blue International Airlines t/a V Australia,VA,71082,Virgin Blue International Airlines t/a V Australia,802,0,0,International,1/1/2009,
,,1155,"Prescott Support Company, Inc.",PM,1155,"Prescott Support Company, Inc.",10,1,4,Domestic,4/1/2009,
,,11017,"Prescott Support Company, Inc.",PM,11017,"Prescott Support Company, Inc.",10,1,4,International,4/1/2009,
,,1154,"Prescott Support Company, Inc.",PM,1154,"Prescott Support Company, Inc.",10,1,4,System,4/1/2009,
,,71083,Acropolis Aviation Ltd.,CRV,71083,Acropolis Aviation Ltd.,493,0,0,International,5/1/2010,
,,71084,Swiss Air Ambulance,10Q,71084,Swiss Air Ambulance,486,0,0,International,4/1/2010,
,,71085,Insel Air International B V,7I,71085,Insel Air International B V,259,0,0,International,10/1/2008,9/30/2010
,,71085,Insel Air International B V,7I,71085,Insel Air International B V,262,0,0,International,10/1/2010,
,,71086,Jin Air Co Ltd.,LJ,71086,Jin Air Co Ltd.,778,0,0,International,4/1/2010,
,,71087,Jet Aviation Business Jets AG,PP,71087,Jet Aviation Business Jets AG,486,0,0,International,11/1/2009,
,,71089,Unijet,12Q,71089,Unijet,427,0,0,International,4/1/2010,
,,71090,AeroLogic GmbH,3S,71090,AeroLogic GmbH,429,0,0,International,5/1/2009,
,,71091,Meridiana S.p.A,IG,71091,Meridiana S.p.A,450,0,0,International,7/1/2010,
,,71092,Corsair,SS,71092,Corsair International,427,0,0,International,6/1/2010,5/31/2012
,,71092,Corsair International,SS,71092,Corsair International,427,0,0,International,6/1/2012,
,,71093,Chartright Air Inc.,13Q,71093,Chartright Air Inc.,900,0,0,International,1/1/2010,
,,71094,Hapag-Lloyd Executive GmbH,EXC,71094,Hapag-Lloyd Executive GmbH,429,0,0,International,11/1/2010,7/31/2014
,,71094,Hapag-Lloyd Express GmbH,EXC,71094,Hapag-Lloyd Executive GmbH,429,0,0,International,1/1/2010,10/31/2010
,,71095,London Air Services Limited,14Q,71095,London Air Services Limited,900,0,0,International,1/1/2010,
,,71096,Air Alsie A/S,15Q,71096,Air Alsie A/S,419,0,0,International,1/1/2010,
,,71098,Albinati Aeronautics SA,17Q,71098,Albinati Aeronautics SA,486,0,0,International,8/1/2010,
,,71099,Skymark Airlines Inc.,BC,71099,Skymark Airlines Inc.,736,0,0,International,9/1/2010,
,,71100,Aerovias de Intergracian Regional,4C,71100,Aerovias de Intergracian Regional,327,0,0,International,11/1/2009,
,,71101,Arik Air International,W3,71101,Arik Air International,555,0,0,International,11/1/2009,
,,1158,"Charter Air Transport, Inc.",1AQ,1158,Via Airlines d/b/a Charter Air Transport,10,1,6,Domestic,4/1/2010,3/31/2015
,,1158,Via Airlines d/b/a Charter Air Transport,1AQ,1158,Via Airlines d/b/a Charter Air Transport,10,1,6,Domestic,4/1/2015,
,,71102,AirBridgeCargo Airlines Limited,RU,71102,AirBridgeCargo Airlines Limited,475,0,0,International,10/1/2010,
,,11019,"Dynamic Airways, LLC",1BQ,11019,"Dynamic Airways, LLC",10,1,1,International,1/1/2016,
,,1159,"Dynamic Airways, LLC",1BQ,1159,"Dynamic Airways, LLC",10,1,1,Domestic,1/1/2016,
,,11019,"Dynamic Airways, LLC",1BQ,11019,"Dynamic Airways, LLC",10,1,4,International,10/1/2010,12/31/2015
,,1159,"Dynamic Airways, LLC",1BQ,1159,"Dynamic Airways, LLC",10,1,4,Domestic,10/1/2010,12/31/2015
,,1164,"Dynamic Airways, LLC",1BQ,1164,"Dynamic Airways, LLC",10,1,4,System,10/1/2010,12/31/2015
,,1161,Island Airlines LLC,1DQ,1161,Island Airlines LLC,10,1,6,Domestic,11/1/2010,
,,71103,Aerolineas Galapagos S A Aerogal,2K,71103,Aerolineas Galapagos S A Aerogal,337,0,0,International,12/1/2007,5/31/2012
,,71104,"Travel Service, a.s.",QS,71104,"Travel Service, a.s.",418,0,0,International,4/1/2009,
,,1162,"KaiserAir, Inc.",1EQ,1162,"KaiserAir, Inc.",10,1,4,Domestic,3/1/2011,
,,1163,Alsek Air,1FQ,1163,Alsek Air,10,1,6,Domestic,1/1/2011,9/30/2012
,,71106,Transportes Aeromar S.A de C.V,VW,71106,Transportes Aeromar S.A de C.V,148,0,0,International,8/1/2011,
,,71107,Air Finland Ltd.,OF,71107,Air Finland Ltd.,425,0,0,International,10/1/2007,
,,71109,International Jet Management GmbH,1HQ,71109,International Jet Management GmbH,403,0,0,International,9/1/2011,
,,71110,Jet link AG,1IQ,71110,Jet link AG,486,0,0,International,9/1/2011,
,,71111,TUI Airlines Belgium N.V. d/b/a Jetairfly,TB,71111,TUI Airlines Belgium N.V. d/b/a Jetairfly,409,0,0,International,10/1/2011,
,,71112,Sichuan Airlines Co Ltd.,3U,71112,Sichuan Airlines Co Ltd.,713,0,0,International,5/1/2011,
,,71113,Exec Direct Aviation Services Limited,1JQ,71113,Exec Direct Aviation Services Limited,243,0,0,International,11/1/2011,
,,71114,Brussels Airlines N.V.,SN,71114,Brussels Airlines N.V.,409,0,0,International,6/1/2012,
,,71123,VistaJet Limited,VJT,71123,VistaJet Limited,456,0,0,International,1/1/2013,
,,71124,Lauda Motion GmbH,LDM,71124,Lauda Motion GmbH,403,0,0,International,3/1/2016,
,,71124,Amira Air GmbH,LDM,71124,Lauda Motion GmbH,403,0,0,International,5/1/2007,2/29/2016
,,1169,Star Marianas Air Inc.,1SQ,1169,Star Marianas Air Inc.,5,1,6,Domestic,4/1/2014,
,,71116,Bertelsmann Aviation GmbH,1LQ,71116,Bertelsmann Aviation GmbH,429,0,0,International,4/1/2012,
